claim_id,claim_claimnumber,policy_number,incident_id,claim_lossdate,claim_reporteddate,claim_status,claim_closedate,claim_losstype,claim_lob,claim_severity,claim_loss_add_state,claim_glass_ind,claim_primary_group,claim_primary_adjuster_id,claim_litigation_ind,claim_subrogation_status,claim_salvage_status,claim_litigation_status,claim_fatalities,claim_large_loss,claim_coverage_in_question,claim_siu_status,claim_siu_score,claim_resolution
CLM01-14353,IA01-14353,POL01-1004586,INC01-104350,2018-09-28 00:00:00.000000,2018-10-02 00:00:00.000000,Open,,COL,AUTO,MEDIUM,UT,,FastTrack,ADJ01-1014288,,Y,Y,Open,,,Y,Unassigned,,
CLM01-14354,IA01-14354,POL01-1013773,INC01-104351,2018-01-04 00:00:00.000000,2018-01-05 00:00:00.000000,Open,,PD,AUTO,HIGH,MA,,Subrogation,ADJ01-1017568,,,,Close,Y,Y,,Unassigned,,
CLM01-14358,IA01-14358,POL01-1023530,INC01-104355,2018-09-28 00:00:00.000000,2018-10-02 00:00:00.000000,Open,,PD,AUTO,HIGH,MA,,Analyst Vendor IPD,ADJ01-1002973,,,,Close,Y,Y,,Unassigned,,
CLM01-14362,IA01-14362,POL01-1024866,INC01-104359,2018-04-05 00:00:00.000000,2018-04-05 00:00:00.000000,Open,,BI,AUTO,HIGH,OK,,Medical Claims,ADJ01-1001082,,,,Close,,,,Unassigned,,
CLM01-14363,IA01-14363,POL01-1001209,INC01-104360,2019-01-07 00:00:00.000000,2019-01-08 00:00:00.000000,Open,,COL,AUTO,MEDIUM,MO,,Salvage,ADJ01-1006650,,Y,Y,Open,Y,Y,,Unassigned,,
CLM01-14364,IA01-14364,POL01-1011582,INC01-104361,2018-04-16 00:00:00.000000,2018-04-17 00:00:00.000000,Open,,COL,AUTO,MEDIUM,ME,,Glass,ADJ01-1012176,,Y,Y,Open,Y,Y,,Unassigned,,
CLM01-14366,IA01-14366,POL01-1016066,INC01-104363,2019-01-07 00:00:00.000000,2019-01-11 00:00:00.000000,Open,,PD,AUTO,HIGH,ND,,General,ADJ01-1004269,,,,Close,,Y,Y,Assigned,3,
CLM01-14368,IA01-14368,POL01-1013634,INC01-104365,2019-01-21 00:00:00.000000,2019-01-26 00:00:00.000000,Open,,COMP,AUTO,MEDIUM,AR,,Physical,ADJ01-1003654,,Y,Y,Close,,Y,,Unassigned,,
CLM01-14369,IA01-14369,POL01-1008560,INC01-104366,2018-07-11 00:00:00.000000,2018-07-12 00:00:00.000000,Open,,PD,AUTO,HIGH,CO,,Tow,ADJ01-1004697,,,,Open,,Y,,Unassigned,,
CLM01-14372,IA01-14372,POL01-1003392,INC01-104369,2018-07-23 00:00:00.000000,2018-07-28 00:00:00.000000,Open,,PD,AUTO,HIGH,SC,,Fire/Theft,ADJ01-1002213,,,,Close,,Y,,Unassigned,,
CLM01-14375,IA01-14375,POL01-1003577,INC01-104372,2018-11-03 00:00:00.000000,2018-11-07 00:00:00.000000,Open,,COMP,AUTO,MEDIUM,IA,,Total Loss,ADJ01-1005238,,Y,Y,Open,Y,Y,,Unassigned,,
CLM01-14378,IA01-14378,POL01-1013297,INC01-104375,2019-01-28 00:00:00.000000,2019-01-28 00:00:00.000000,Open,,PD,AUTO,HIGH,OK,,Analyst Vendor IPD,ADJ01-1006468,,,,Open,Y,Y,,Unassigned,,
CLM01-14379,IA01-14379,POL01-1011080,INC01-104376,2018-08-26 00:00:00.000000,2018-08-26 00:00:00.000000,Open,,COMP,AUTO,MEDIUM,NM,,General,ADJ01-1014494,,Y,Y,Open,Y,Y,,Unassigned,,
CLM01-14382,IA01-14382,POL01-1003644,INC01-104379,2019-01-26 00:00:00.000000,2019-01-26 00:00:00.000000,Open,,COL,AUTO,MEDIUM,MO,,houseowners compound,ADJ01-1006063,,Y,Y,Open,Y,Y,Y,Unassigned,,
CLM01-14392,IA01-14392,POL01-1013405,INC01-104389,2018-10-27 00:00:00.000000,2018-10-30 00:00:00.000000,Open,,GLASS,AUTO,LOW,TX,Y,General,ADJ01-1016158,,,,Close,,Y,Y,Unassigned,,
CLM01-14395,IA01-14395,POL01-1005794,INC01-104392,2018-12-06 00:00:00.000000,2018-12-07 00:00:00.000000,Open,,COL,AUTO,MEDIUM,NV,,Medical Claims,ADJ01-1007812,,Y,Y,Close,Y,Y,Y,Unassigned,,
CLM01-14400,IA01-14400,POL01-1014265,INC01-104397,2018-10-29 00:00:00.000000,2018-11-02 00:00:00.000000,Open,,COMP,AUTO,MEDIUM,AR,,Medical Claims,ADJ01-1006554,,Y,Y,Open,Y,Y,,Unassigned,,
CLM01-14402,IA01-14402,POL01-1010221,INC01-104399,2018-10-28 00:00:00.000000,2018-11-01 00:00:00.000000,Open,,GLASS,AUTO,LOW,WI,Y,Tow,ADJ01-1013219,,,,Open,,Y,,Unassigned,,
CLM01-14403,IA01-14403,POL01-1001313,INC01-104400,2019-01-25 00:00:00.000000,2019-01-29 00:00:00.000000,Open,,BI,AUTO,HIGH,CO,,Tow,ADJ01-1000765,,,,Open,,Y,Y,Unassigned,,
CLM01-14407,IA01-14407,POL01-1000790,INC01-104404,2018-04-07 00:00:00.000000,2018-04-11 00:00:00.000000,Open,,BI,AUTO,HIGH,NJ,,houseowners compound,ADJ01-1018615,,,,Open,Y,Y,,Unassigned,,
CLM01-14413,IA01-14413,POL01-1007771,INC01-104410,2018-10-06 00:00:00.000000,2018-10-07 00:00:00.000000,Open,,BI,AUTO,HIGH,AK,,Fire/Theft,ADJ01-1005934,,,,Open,,Y,Y,Unassigned,,
CLM01-14416,IA01-14416,POL01-1015833,INC01-104413,2018-12-01 00:00:00.000000,2018-12-01 00:00:00.000000,Open,,COL,AUTO,MEDIUM,OK,,Physical,ADJ01-1003863,,Y,Y,Open,Y,Y,Y,Unassigned,,
CLM01-14417,IA01-14417,POL01-1016958,INC01-104414,2018-09-16 00:00:00.000000,2018-09-17 00:00:00.000000,Open,,COL,AUTO,MEDIUM,MN,,houseowners Low Compound,ADJ01-1007265,,Y,Y,Close,,Y,,Unassigned,,
CLM01-14418,IA01-14418,POL01-1016551,INC01-104415,2018-11-21 00:00:00.000000,2018-11-23 00:00:00.000000,Open,,GLASS,AUTO,LOW,NJ,Y,FastTrack,ADJ01-1017043,,,,Close,Y,Y,Y,Unassigned,,
CLM01-14421,IA01-14421,POL01-1017220,INC01-104418,2018-11-06 00:00:00.000000,2018-11-09 00:00:00.000000,Open,,COMP,AUTO,MEDIUM,AR,,General,ADJ01-1001402,,Y,Y,Close,Y,,Y,Unassigned,,
CLM01-14423,IA01-14423,POL01-1003758,INC01-104420,2018-10-07 00:00:00.000000,2018-10-09 00:00:00.000000,Open,,BI,AUTO,HIGH,MN,,Analyst Vendor IPD,ADJ01-1017537,,,,Open,Y,Y,Y,Unassigned,,
CLM01-14424,IA01-14424,POL01-1022460,INC01-104421,2018-07-14 00:00:00.000000,2018-07-14 00:00:00.000000,Open,,BI,AUTO,HIGH,ME,,Glass,ADJ01-1010360,,,,Close,Y,,Y,Unassigned,,
CLM01-14425,IA01-14425,POL01-1008226,INC01-104422,2019-01-12 00:00:00.000000,2019-01-17 00:00:00.000000,Open,,BI,AUTO,HIGH,MA,,houseowners Low Compound,ADJ01-1015970,,,,Open,,Y,Y,Assigned,2,
CLM01-14427,IA01-14427,POL01-1005917,INC01-104424,2018-05-09 00:00:00.000000,2018-05-11 00:00:00.000000,Open,,COL,AUTO,MEDIUM,DC,,Medical Claims,ADJ01-1006655,,Y,Y,Open,,Y,,Unassigned,,
CLM01-14428,IA01-14428,POL01-1008349,INC01-104425,2018-06-19 00:00:00.000000,2018-06-23 00:00:00.000000,Open,,PD,AUTO,HIGH,NE,,Physical,ADJ01-1013555,,,,Open,,Y,Y,Unassigned,,
CLM01-14430,IA01-14430,POL01-1011920,INC01-104427,2018-08-26 00:00:00.000000,2018-08-28 00:00:00.000000,Open,,PD,AUTO,HIGH,KY,,Physical,ADJ01-1001371,,,,Open,Y,Y,,Unassigned,,
CLM01-14437,IA01-14437,POL01-1013150,INC01-104434,2018-11-11 00:00:00.000000,2018-11-13 00:00:00.000000,Open,,COMP,AUTO,MEDIUM,NV,,Subrogation,ADJ01-1016175,,Y,Y,Open,Y,Y,,Assigned,3,
CLM01-14438,IA01-14438,POL01-1023822,INC01-104435,2019-01-17 00:00:00.000000,2019-01-22 00:00:00.000000,Closed,2019-02-08 04:40:28.066768,GLASS,AUTO,LOW,OH,Y,Analyst Vendor IPD,ADJ01-1018300,,,,Close,Y,Y,,Unassigned,,Rejected
CLM01-14440,IA01-14440,POL01-1001966,INC01-104437,2018-12-18 00:00:00.000000,2018-12-18 00:00:00.000000,Closed,2019-02-08 04:40:28.066797,PD,AUTO,HIGH,IL,,Salvage,ADJ01-1013934,,,,Close,Y,Y,,Unassigned,,Closed with payments
CLM01-14442,IA01-14442,POL01-1009402,INC01-104439,2018-10-03 00:00:00.000000,2018-10-03 00:00:00.000000,Open,,BI,AUTO,HIGH,VT,,General,ADJ01-1016816,Y,,,Close,Y,,Y,Unassigned,,
CLM01-14444,IA01-14444,POL01-1015022,INC01-104441,2018-01-12 00:00:00.000000,2018-01-15 00:00:00.000000,Open,,COL,AUTO,MEDIUM,MO,,Subrogation,ADJ01-1018577,,Y,Y,Close,Y,Y,Y,Unassigned,,
CLM01-14445,IA01-14445,POL01-1004866,INC01-104442,2019-01-30 00:00:00.000000,2019-02-03 00:00:00.000000,Open,,COMP,AUTO,MEDIUM,UT,,Physical,ADJ01-1000462,,Y,Y,Open,,,Y,Assigned,6,
CLM01-14447,IA01-14447,POL01-1004410,INC01-104444,2019-01-30 00:00:00.000000,2019-01-31 00:00:00.000000,Open,,GLASS,AUTO,LOW,DC,Y,Glass,ADJ01-1017725,,,,Open,Y,,Y,Unassigned,,
CLM01-14451,IA01-14451,POL01-1023013,INC01-104448,2019-01-25 00:00:00.000000,2019-01-27 00:00:00.000000,Open,,COL,AUTO,MEDIUM,WI,,Salvage,ADJ01-1016657,,Y,Y,Close,,,Y,Unassigned,,
CLM01-14453,IA01-14453,POL01-1003836,INC01-104450,2018-12-26 00:00:00.000000,2018-12-27 00:00:00.000000,Closed,2019-02-08 04:40:28.066914,COMP,AUTO,MEDIUM,OR,,Injury-Compound,ADJ01-1006659,,Y,Y,Close,,Y,Y,Unassigned,,Duplicate
CLM01-14454,IA01-14454,POL01-1001032,INC01-104451,2019-01-20 00:00:00.000000,2019-01-22 00:00:00.000000,Open,,BI,AUTO,HIGH,UT,,Fire/Theft,ADJ01-1000032,,,,Open,,Y,Y,Unassigned,,
CLM01-14460,IA01-14460,POL01-1016936,INC01-104457,2018-10-02 00:00:00.000000,2018-10-04 00:00:00.000000,Open,,BI,AUTO,HIGH,KY,,Injury-Compound,ADJ01-1017733,Y,,,Close,,Y,Y,Unassigned,,
CLM01-14462,IA01-14462,POL01-1023767,INC01-104459,2018-12-28 00:00:00.000000,2018-12-31 00:00:00.000000,Closed,2019-02-08 04:40:28.066979,COL,AUTO,MEDIUM,NV,,Analyst Vendor IPD,ADJ01-1012043,,Y,Y,Open,Y,,,Unassigned,,Duplicate
CLM01-14463,IA01-14463,POL01-1015504,INC01-104460,2018-11-18 00:00:00.000000,2018-11-18 00:00:00.000000,Open,,COL,AUTO,MEDIUM,WI,,Fire/Theft,ADJ01-1016478,,Y,Y,Close,Y,,Y,Unassigned,,
CLM01-14465,IA01-14465,POL01-1020909,INC01-104462,2018-06-10 00:00:00.000000,2018-06-10 00:00:00.000000,Open,,COMP,AUTO,MEDIUM,NH,,Tow,ADJ01-1018246,,Y,Y,Close,Y,Y,Y,Unassigned,,
CLM01-14467,IA01-14467,POL01-1015745,INC01-104464,2018-01-21 00:00:00.000000,2018-01-26 00:00:00.000000,Open,,COMP,AUTO,MEDIUM,MS,,Physical,ADJ01-1017589,,Y,Y,Open,Y,,Y,Unassigned,,
CLM01-14468,IA01-14468,POL01-1017328,INC01-104465,2018-06-01 00:00:00.000000,2018-06-01 00:00:00.000000,Open,,PD,AUTO,HIGH,MN,,Subrogation,ADJ01-1000246,,,,Open,Y,,Y,Unassigned,,
CLM01-14470,IA01-14470,POL01-1016358,INC01-104467,2018-11-09 00:00:00.000000,2018-11-09 00:00:00.000000,Open,,BI,AUTO,HIGH,IN,,Tow,ADJ01-1009121,Y,,,Open,,,,Unassigned,,
CLM01-14474,IA01-14474,POL01-1012581,INC01-104471,2019-01-10 00:00:00.000000,2019-01-12 00:00:00.000000,Open,,PD,AUTO,HIGH,HI,,Injury,ADJ01-1004600,,,,Open,Y,Y,,Unassigned,,
CLM01-14475,IA01-14475,POL01-1005703,INC01-104472,2018-01-15 00:00:00.000000,2018-01-19 00:00:00.000000,Open,,COL,AUTO,MEDIUM,ID,,Tow,ADJ01-1007999,,Y,Y,Close,Y,Y,,Unassigned,,
CLM01-14477,IA01-14477,POL01-1004392,INC01-104474,2018-08-12 00:00:00.000000,2018-08-12 00:00:00.000000,Open,,COMP,AUTO,MEDIUM,VT,,Subrogation,ADJ01-1016534,,Y,Y,Open,,,Y,Unassigned,,
CLM01-14478,IA01-14478,POL01-1024515,INC01-104475,2018-06-18 00:00:00.000000,2018-06-23 00:00:00.000000,Open,,COL,AUTO,MEDIUM,VA,,Total Loss,ADJ01-1000520,,Y,Y,Open,Y,Y,Y,Unassigned,,
CLM01-14480,IA01-14480,POL01-1001096,INC01-104477,2018-05-29 00:00:00.000000,2018-06-01 00:00:00.000000,Open,,COL,AUTO,MEDIUM,IN,,Subrogation,ADJ01-1003845,,Y,Y,Open,Y,,,Unassigned,,
CLM01-14481,IA01-14481,POL01-1016725,INC01-104478,2018-02-02 00:00:00.000000,2018-02-07 00:00:00.000000,Open,,BI,AUTO,HIGH,RI,,Injury-Compound,ADJ01-1000740,,,,Open,Y,Y,,Unassigned,,
CLM01-14483,IA01-14483,POL01-1024043,INC01-104480,2018-07-06 00:00:00.000000,2018-07-11 00:00:00.000000,Open,,COMP,AUTO,MEDIUM,HI,,Glass,ADJ01-1003572,,Y,Y,Close,,Y,Y,Unassigned,,
CLM01-14490,IA01-14490,POL01-1017446,INC01-104487,2019-01-18 00:00:00.000000,2019-01-21 00:00:00.000000,Open,,BI,AUTO,HIGH,LA,,Injury-Compound,ADJ01-1011768,,,,Close,,Y,,Unassigned,,
CLM01-14494,IA01-14494,POL01-1016638,INC01-104491,2018-10-30 00:00:00.000000,2018-10-30 00:00:00.000000,Open,,PD,AUTO,HIGH,VT,,Tow,ADJ01-1012588,,,,Close,Y,Y,Y,Unassigned,,
CLM01-14496,IA01-14496,POL01-1006434,INC01-104493,2019-01-11 00:00:00.000000,2019-01-14 00:00:00.000000,Open,,PD,AUTO,HIGH,VT,,Physical,ADJ01-1011482,,,,Open,Y,Y,Y,Unassigned,,
CLM01-14498,IA01-14498,POL01-1009718,INC01-104495,2018-02-25 00:00:00.000000,2018-03-02 00:00:00.000000,Open,,BI,AUTO,HIGH,IL,,Medical Claims,ADJ01-1007279,,,,Close,,Y,,Unassigned,,
CLM01-14504,IA01-14504,POL01-1022192,INC01-104501,2018-12-14 00:00:00.000000,2018-12-15 00:00:00.000000,Closed,2019-02-08 04:40:28.067318,COL,AUTO,MEDIUM,WI,,Medical Claims,ADJ01-1004768,,Y,Y,Close,,Y,,Unassigned,,Duplicate
CLM01-14508,IA01-14508,POL01-1016921,INC01-104505,2019-01-05 00:00:00.000000,2019-01-10 00:00:00.000000,Open,,PD,AUTO,HIGH,NJ,,Injury,ADJ01-1012071,,,,Close,Y,Y,Y,Assigned,8,
CLM01-14510,IA01-14510,POL01-1014819,INC01-104507,2018-06-24 00:00:00.000000,2018-06-28 00:00:00.000000,Open,,BI,AUTO,HIGH,DC,,Medical Claims,ADJ01-1007438,,,,Open,,,,Unassigned,,
CLM01-14513,IA01-14513,POL01-1005071,INC01-104511,2019-01-21 00:00:00.000000,2019-01-24 00:00:00.000000,Closed,2019-02-08 04:40:28.067384,GLASS,AUTO,LOW,NV,Y,Fire/Theft,ADJ01-1017971,,,,Open,,,,Unassigned,,Closed with payments
CLM01-14515,IA01-14515,POL01-1011583,INC01-104513,2018-03-05 00:00:00.000000,2018-03-10 00:00:00.000000,Open,,COMP,AUTO,MEDIUM,MO,,Salvage,ADJ01-1000952,,Y,Y,Open,Y,,,Unassigned,,
CLM01-14521,IA01-14521,POL01-1005107,INC01-104519,2018-12-05 00:00:00.000000,2018-12-08 00:00:00.000000,Open,,BI,AUTO,HIGH,MN,,Tow,ADJ01-1012504,,,,Open,Y,,Y,Unassigned,,
CLM01-14526,IA01-14526,POL01-1016183,INC01-104524,2018-10-24 00:00:00.000000,2018-10-24 00:00:00.000000,Open,,COL,AUTO,MEDIUM,HI,,Medical Claims,ADJ01-1009348,,Y,Y,Open,,Y,,Unassigned,,
CLM01-14529,IA01-14529,POL01-1005785,INC01-104527,2018-09-11 00:00:00.000000,2018-09-12 00:00:00.000000,Open,,BI,AUTO,HIGH,ME,,General,ADJ01-1017002,Y,,,Open,Y,,,Unassigned,,
CLM01-14534,IA01-14534,POL01-1009610,INC01-104532,2018-02-20 00:00:00.000000,2018-02-20 00:00:00.000000,Open,,COMP,AUTO,MEDIUM,OK,,Injury-Compound,ADJ01-1000865,,Y,Y,Open,Y,Y,Y,Unassigned,,
CLM01-14538,IA01-14538,POL01-1009567,INC01-104536,2018-11-26 00:00:00.000000,2018-12-01 00:00:00.000000,Open,,GLASS,AUTO,LOW,IA,Y,Salvage,ADJ01-1004663,,,,Open,Y,Y,,Unassigned,,
CLM01-14541,IA01-14541,POL01-1007959,INC01-104539,2018-05-13 00:00:00.000000,2018-05-16 00:00:00.000000,Open,,COL,AUTO,MEDIUM,FL,,houseowners compound,ADJ01-1007304,,Y,Y,Open,Y,,Y,Unassigned,,
CLM01-14542,IA01-14542,POL01-1005299,INC01-104540,2018-12-27 00:00:00.000000,2018-12-28 00:00:00.000000,Closed,2019-02-08 04:40:28.067567,COL,AUTO,MEDIUM,PA,,Physical,ADJ01-1012948,,Y,Y,Open,Y,Y,Y,Unassigned,,Closed with payments
CLM01-14543,IA01-14543,POL01-1006846,INC01-104541,2018-12-17 00:00:00.000000,2018-12-17 00:00:00.000000,Closed,2019-02-08 04:40:28.067594,BI,AUTO,HIGH,WV,,Injury,ADJ01-1019701,,,,Open,Y,,,Unassigned,,Closed with payments
CLM01-14546,IA01-14546,POL01-1021159,INC01-104544,2018-04-21 00:00:00.000000,2018-04-23 00:00:00.000000,Open,,GLASS,AUTO,LOW,AL,Y,Tow,ADJ01-1009307,,,,Open,Y,Y,Y,Assigned,9,
CLM01-14547,IA01-14547,POL01-1021915,INC01-104545,2019-01-24 00:00:00.000000,2019-01-29 00:00:00.000000,Open,,BI,AUTO,HIGH,KS,,Fire/Theft,ADJ01-1001595,,,,Open,Y,Y,Y,Unassigned,,
CLM01-14548,IA01-14548,POL01-1001866,INC01-104546,2018-11-16 00:00:00.000000,2018-11-16 00:00:00.000000,Open,,GLASS,AUTO,LOW,IA,Y,Tow,ADJ01-1000044,,,,Open,Y,Y,,Unassigned,,
CLM01-14550,IA01-14550,POL01-1022450,INC01-104548,2018-03-08 00:00:00.000000,2018-03-08 00:00:00.000000,Open,,COL,AUTO,MEDIUM,OR,,Physical,ADJ01-1012582,,Y,Y,Close,,Y,Y,Unassigned,,
CLM01-14553,IA01-14553,POL01-1010729,INC01-104551,2018-03-24 00:00:00.000000,2018-03-24 00:00:00.000000,Open,,BI,AUTO,HIGH,MA,,General,ADJ01-1019857,,,,Open,Y,Y,Y,Unassigned,,
CLM01-14555,IA01-14555,POL01-1009486,INC01-104553,2018-03-03 00:00:00.000000,2018-03-03 00:00:00.000000,Open,,COMP,AUTO,MEDIUM,UT,,houseowners compound,ADJ01-1005074,,Y,Y,Open,Y,Y,Y,Unassigned,,
CLM01-14560,IA01-14560,POL01-1005505,INC01-104558,2019-01-02 00:00:00.000000,2019-01-07 00:00:00.000000,Open,,COL,AUTO,MEDIUM,PA,,Injury,ADJ01-1005152,,Y,Y,Open,,Y,,Unassigned,,
CLM01-14565,IA01-14565,POL01-1011342,INC01-104563,2018-07-27 00:00:00.000000,2018-07-30 00:00:00.000000,Open,,COL,AUTO,MEDIUM,AR,,houseowners compound,ADJ01-1001943,,Y,Y,Open,,Y,Y,Unassigned,,
CLM01-14567,IA01-14567,POL01-1022660,INC01-104565,2018-12-09 00:00:00.000000,2018-12-14 00:00:00.000000,Closed,2019-02-08 04:40:28.067796,COMP,AUTO,MEDIUM,SD,,Injury-Compound,ADJ01-1014400,,Y,Y,Open,Y,,,Assigned,5,Reported in siu
CLM01-14569,IA01-14569,POL01-1010537,INC01-104567,2018-02-04 00:00:00.000000,2018-02-09 00:00:00.000000,Open,,COMP,AUTO,MEDIUM,VT,,Analyst Vendor IPD,ADJ01-1003310,,Y,Y,Open,Y,,Y,Assigned,10,
CLM01-14570,IA01-14570,POL01-1000796,INC01-104568,2018-08-04 00:00:00.000000,2018-08-08 00:00:00.000000,Open,,COL,AUTO,MEDIUM,WI,,Injury-Compound,ADJ01-1005377,,Y,Y,Open,Y,,,Unassigned,,
CLM01-14574,IA01-14574,POL01-1021862,INC01-104572,2018-10-16 00:00:00.000000,2018-10-16 00:00:00.000000,Open,,GLASS,AUTO,LOW,SD,Y,Medical Claims,ADJ01-1005639,,,,Open,,,Y,Unassigned,,
CLM01-14577,IA01-14577,POL01-1007174,INC01-104575,2018-08-15 00:00:00.000000,2018-08-17 00:00:00.000000,Open,,GLASS,AUTO,LOW,RI,Y,Injury-Compound,ADJ01-1000405,,,,Open,Y,,,Unassigned,,
CLM01-14579,IA01-14579,POL01-1018628,INC01-104577,2018-10-26 00:00:00.000000,2018-10-27 00:00:00.000000,Open,,COMP,AUTO,MEDIUM,NC,,Salvage,ADJ01-1009002,,Y,Y,Open,Y,Y,Y,Unassigned,,
CLM01-14580,IA01-14580,POL01-1024475,INC01-104578,2018-10-04 00:00:00.000000,2018-10-04 00:00:00.000000,Open,,PD,AUTO,HIGH,KY,,Subrogation,ADJ01-1002313,,,,Close,Y,,,Unassigned,,
CLM01-14581,IA01-14581,POL01-1016940,INC01-104579,2018-10-15 00:00:00.000000,2018-10-20 00:00:00.000000,Open,,PD,AUTO,HIGH,MA,,Physical,ADJ01-1000082,,,,Close,Y,,Y,Unassigned,,
CLM01-14583,IA01-14583,POL01-1016654,INC01-104581,2018-04-16 00:00:00.000000,2018-04-19 00:00:00.000000,Open,,BI,AUTO,HIGH,MS,,Subrogation,ADJ01-1002860,,,,Open,,Y,Y,Unassigned,,
CLM01-14584,IA01-14584,POL01-1010720,INC01-104582,2018-12-18 00:00:00.000000,2018-12-22 00:00:00.000000,Closed,2019-02-08 04:40:28.067987,BI,AUTO,HIGH,TN,,houseowners Low Compound,ADJ01-1007128,,,,Open,,,Y,Unassigned,,Closed without payment
CLM01-14587,IA01-14587,POL01-1015041,INC01-104585,2018-07-06 00:00:00.000000,2018-07-11 00:00:00.000000,Open,,COL,AUTO,MEDIUM,ID,,Injury,ADJ01-1005836,,Y,Y,Open,,,Y,Unassigned,,
CLM01-14594,IA01-14594,POL01-1016955,INC01-104592,2018-11-23 00:00:00.000000,2018-11-25 00:00:00.000000,Open,,COMP,AUTO,MEDIUM,NC,,Subrogation,ADJ01-1003076,,Y,Y,Open,Y,Y,Y,Unassigned,,
CLM01-14596,IA01-14596,POL01-1022653,INC01-104594,2019-01-01 00:00:00.000000,2019-01-02 00:00:00.000000,Closed,2019-02-08 04:40:28.068058,BI,AUTO,HIGH,NY,,Tow,ADJ01-1017172,,,,Open,Y,Y,,Unassigned,,Rejected
CLM01-14601,IA01-14601,POL01-1016962,INC01-104599,2018-12-25 00:00:00.000000,2018-12-27 00:00:00.000000,Closed,2019-02-08 04:40:28.068087,COMP,AUTO,MEDIUM,OH,,Tow,ADJ01-1018528,,Y,Y,Open,Y,Y,Y,Unassigned,,Rejected
CLM01-14603,IA01-14603,POL01-1024339,INC01-104601,2018-11-07 00:00:00.000000,2018-11-07 00:00:00.000000,Open,,GLASS,AUTO,LOW,ID,Y,Salvage,ADJ01-1002931,,,,Close,,Y,Y,Unassigned,,
CLM01-14604,IA01-14604,POL01-1008012,INC01-104602,2019-01-29 00:00:00.000000,2019-02-03 00:00:00.000000,Open,,PD,AUTO,HIGH,OR,,Physical,ADJ01-1012634,,,,Close,Y,Y,,Unassigned,,
CLM01-14607,IA01-14607,POL01-1012700,INC01-104604,2018-12-01 00:00:00.000000,2018-12-05 00:00:00.000000,Open,,PD,AUTO,HIGH,MA,,General,ADJ01-1006265,,,,Close,Y,Y,,Unassigned,,
CLM01-14610,IA01-14610,POL01-1003484,INC01-104607,2018-06-24 00:00:00.000000,2018-06-28 00:00:00.000000,Open,,GLASS,AUTO,LOW,AZ,Y,Tow,ADJ01-1004113,,,,Close,,,Y,Unassigned,,
CLM01-14612,IA01-14612,POL01-1002962,INC01-104609,2019-01-09 00:00:00.000000,2019-01-11 00:00:00.000000,Open,,BI,AUTO,HIGH,NH,,Total Loss,ADJ01-1007476,,,,Open,Y,Y,,Unassigned,,
CLM01-14618,IA01-14618,POL01-1020662,INC01-104615,2018-11-16 00:00:00.000000,2018-11-20 00:00:00.000000,Open,,COL,AUTO,MEDIUM,NE,,FastTrack,ADJ01-1006839,,Y,Y,Close,Y,,,Unassigned,,
CLM01-14619,IA01-14619,POL01-1008352,INC01-104616,2018-10-08 00:00:00.000000,2018-10-13 00:00:00.000000,Open,,BI,AUTO,HIGH,NM,,Glass,ADJ01-1012426,,,,Open,,,Y,Assigned,2,
CLM01-14621,IA01-14621,POL01-1005017,INC01-104618,2018-12-08 00:00:00.000000,2018-12-10 00:00:00.000000,Open,,COMP,AUTO,MEDIUM,FL,,Injury-Compound,ADJ01-1014647,,Y,Y,Open,Y,,Y,Unassigned,,
CLM01-14623,IA01-14623,POL01-1008947,INC01-104620,2018-12-04 00:00:00.000000,2018-12-04 00:00:00.000000,Open,,COMP,AUTO,MEDIUM,ID,,Fire/Theft,ADJ01-1015760,,Y,Y,Close,Y,,,Unassigned,,
CLM01-14625,IA01-14625,POL01-1010962,INC01-104622,2018-01-26 00:00:00.000000,2018-01-31 00:00:00.000000,Open,,PD,AUTO,HIGH,DC,,FastTrack,ADJ01-1018390,,,,Open,,Y,Y,Unassigned,,
CLM01-14626,IA01-14626,POL01-1006016,INC01-104623,2018-10-07 00:00:00.000000,2018-10-08 00:00:00.000000,Open,,COL,AUTO,MEDIUM,IN,,FastTrack,ADJ01-1016983,,Y,Y,Close,Y,,,Unassigned,,
CLM01-14631,IA01-14631,POL01-1017139,INC01-104628,2019-01-05 00:00:00.000000,2019-01-10 00:00:00.000000,Open,,BI,AUTO,HIGH,SD,,Glass,ADJ01-1014770,,,,Close,Y,,Y,Unassigned,,
CLM01-14638,IA01-14638,POL01-1023041,INC01-104635,2018-01-11 00:00:00.000000,2018-01-11 00:00:00.000000,Open,,PD,AUTO,HIGH,CA,,FastTrack,ADJ01-1010526,,,,Close,Y,,,Unassigned,,
CLM01-14640,IA01-14640,POL01-1006259,INC01-104637,2018-10-03 00:00:00.000000,2018-10-07 00:00:00.000000,Open,,BI,AUTO,HIGH,TX,,Total Loss,ADJ01-1017668,,,,Open,Y,,Y,Unassigned,,
CLM01-14648,IA01-14648,POL01-1018537,INC01-104645,2018-11-01 00:00:00.000000,2018-11-06 00:00:00.000000,Open,,BI,AUTO,HIGH,OK,,FastTrack,ADJ01-1019423,,,,Open,,,,Unassigned,,
CLM01-14649,IA01-14649,POL01-1020788,INC01-104646,2018-08-24 00:00:00.000000,2018-08-28 00:00:00.000000,Open,,GLASS,AUTO,LOW,AR,Y,Glass,ADJ01-1001732,,,,Close,Y,,,Unassigned,,
